#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,Unnamed: 12,Unnamed: 13
1725,Claim,3078768254,53,a friend learned  in the media that the band metallica is the first and only group to play on all seven continents,not verified,active,966653.0,62580.0,9026.0,463.0,272.0,15.0,9.0
1726,Claim,1323878435,19,a friend learned  in the media that the harmonica is the best selling musical instrument,not verified,active,785078.0,378426.0,5259.0,4373.0,1564.0,15.0,9.0
1727,Claim,4941212145,10,a friend learned  in the media that the musical artist prince played 27 different instruments on his debut album,not verified,active,481763.0,148808.0,13423.0,193.0,72.0,15.0,9.0
1728,Claim,8295287123,33,a friend learned  in the media that 1 in 3 people have never used the internet,not verified,under review,390451.0,66839.0,26075.0,1360.0,78.0,15.0,9.0
1729,Claim,5477660758,9,a friend learned  in the media that the first gloves used in american sport baseball were fingerless,not verified,active,223521.0,18288.0,6930.0,36.0,3.0,15.0,9.0
1730,Claim,2163938358,13,a friend learned  in the media that american basketball legend wilt chamberlain never fouled out of a game,not verified,active,815360.0,74802.0,13850.0,927.0,241.0,15.0,9.0
1731,Claim,1260931470,11,a friend learned  in the media that the first cruise ship set sail in 1900,not verified,active,215994.0,123444.0,15838.0,3065.0,728.0,15.0,9.0
1732,Claim,7258704478,6,"""a friend learned  in the media that london"," england has the world's oldest subway system""",not verified,9935.5,34884.0,17344.0,5413.0,101.0,64.0,9.0
1733,Claim,4792518839,22,a friend learned  in the media that some ants can lift up to 20 times their own body weight,not verified,banned,974248.0,441006.0,128649.0,599.0,188.0,15.0,9.0
1734,Claim,2888667430,21,a friend learned  in the media that the hummingbird is the only bird that can fly backwards,not verified,active,555766.0,53733.0,20869.0,190.0,55.0,15.0,9.0
1735,Claim,2586097312,14,a friend learned  in the media that jupiter has the most moons,not verified,active,933431.0,207135.0,44391.0,4718.0,2294.0,15.0,9.0
1736,Claim,6209275847,8,a friend learned  in the media that sputnik was the first artificial satellite in space,not verified,banned,82715.0,581.0,162.0,9.0,0.0,15.0,9.0
1737,Claim,2905311702,33,a friend learned  in the media that neptune radiates more heat than it gets from the sun,not verified,active,25516.0,6522.0,2177.0,45.0,5.0,15.0,9.0
1738,Claim,8525130315,26,a friend learned  in the media that australia is wider than the moon,not verified,under review,521221.0,32348.0,9589.0,182.0,18.0,15.0,9.0
1739,Claim,9377185536,47,a friend learned  in the media that sound actually travels in space,verified,active,212829.0,3792.0,51.0,24.0,2.0,15.0,9.0
1740,Claim,1841128840,27,a friend learned  in the media that the sun takes over one earth month to make a full rotation,not verified,under review,710342.0,112823.0,42395.0,378.0,55.0,15.0,9.0
1741,Claim,4664480618,13,a friend learned  in the media that astronauts can grow as much as two inches in space,not verified,under review,728844.0,47659.0,6316.0,398.0,115.0,15.0,9.0
1742,Claim,9751993070,54,a friend learned  in the media that the bent joint in the legs of the flamingo is its ankles,not verified,active,333084.0,161519.0,18197.0,453.0,109.0,15.0,9.0
1743,Claim,4167242818,49,a friend learned  in the media that new parents lose around 750 hours of sleep in the first year of their first childвЂ™s life,not verified,banned,596161.0,5896.0,2247.0,23.0,8.0,15.0,9.0
1744,Claim,4875461177,38,a friend learned  in the media that bathwater stays warmer for a longer duration with bubbles,not verified,active,925996.0,257597.0,45835.0,2978.0,364.0,15.0,9.0
1745,Claim,2339558636,52,a friend learned  in the media that the pupil of a goat is rectangular,not verified,active,581032.0,379737.0,64241.0,4383.0,696.0,15.0,9.0
1746,Claim,5644062247,55,a friend learned  in the media that elephants will console each other during stressful situations,not verified,under review,254459.0,66996.0,2673.0,220.0,95.0,15.0,9.0
1747,Claim,9220713356,8,a friend learned  in the media that some trees in melbourne have email addresses,not verified,active,220738.0,110023.0,20904.0,2253.0,1194.0,15.0,9.0
1748,Claim,7198018274,32,a friend learned  in the media that a snail can sleep for three years,not verified,banned,633166.0,12297.0,2107.0,27.0,6.0,15.0,9.0
1749,Claim,2564091887,36,a friend learned  in the media that insects are attracted to light because of the moon,not verified,active,691706.0,292538.0,3634.0,3404.0,608.0,15.0,9.0
1750,Claim,8351267647,60,a friend learned  in the media that australia has a bright pink lake,not verified,under review,904528.0,520901.0,192193.0,10078.0,3772.0,15.0,9.0
1751,Claim,7761343554,5,a friend learned  in the media that penguins can jump as high as 9 feet in the air,not verified,active,705957.0,245154.0,95600.0,4243.0,144.0,15.0,9.0
1752,Claim,3308561536,14,"""a friend learned  in the media that a single lightning bolt has enough energy to toast 100","000 slices of bread""",not verified,9935.5,272307.0,102135.0,37975.0,499.0,236.0,9.0
1753,Claim,7322074574,30,a friend learned  in the media that sweden has the most islands of any country,not verified,under review,901700.0,564658.0,208401.0,6877.0,2562.0,15.0,9.0
1754,Claim,9304268758,40,a friend learned  in the media that armadillos have bulletproof shells,not verified,banned,152601.0,46598.0,10854.0,3.0,0.0,15.0,9.0
1755,Claim,3152497169,18,a friend learned  in the media that only one-fourth of the sahara desert is sandy,not verified,active,431924.0,131636.0,26415.0,889.0,339.0,15.0,9.0
1756,Claim,6422655221,44,a friend learned  in the media that jobs in the field of agriculture are the most prevalent types of jobs in the world,not verified,active,868207.0,227076.0,72198.0,3950.0,359.0,15.0,9.0
1757,Claim,4726188600,34,a friend learned  in the media that the largest pair of eyes in the world belongs to the giant squid,not verified,active,97546.0,46694.0,12048.0,478.0,188.0,15.0,9.0
1758,Claim,7243307303,5,a friend learned  in the media that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,not verified,active,503383.0,249526.0,35750.0,256.0,39.0,15.0,9.0
1759,Claim,3084288450,27,a friend learned  in the media that bottled water has an expiration date,not verified,active,933099.0,166374.0,26974.0,4074.0,921.0,15.0,9.0
1760,Claim,7004739970,6,a friend learned  in the media that driving south from detroit will lead to canada,not verified,active,595478.0,169769.0,55796.0,878.0,315.0,15.0,9.0
1761,Claim,4355593737,33,a friend learned  in the media that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,12267.0,5393.0,1713.0,37.0,24.0,15.0,9.0
1762,Claim,7076790151,37,a friend learned  in the media that sloths can hold their breaths longer than dolphins,not verified,under review,805993.0,238372.0,61408.0,97.0,44.0,15.0,9.0
1763,Claim,5603362722,20,a friend learned  in the media that baby spiders are called spiderlings,not verified,active,235807.0,1943.0,107.0,17.0,7.0,15.0,9.0
1764,Claim,3436970000,23,a friend learned  in the media that the dwarf planet pluto was named by an 11-year-old girl,not verified,active,892243.0,124222.0,46860.0,2893.0,287.0,15.0,9.0
1765,Claim,9594020712,55,a friend learned  in the media that around 50% of the mined gold on earth comes from one source,not verified,active,442932.0,239194.0,53772.0,1724.0,24.0,15.0,9.0
1766,Claim,8871578812,36,a friend learned  in the media that 12 plants and 5 animals make up 75% of diets around the world,not verified,active,702257.0,285668.0,35449.0,4824.0,461.0,15.0,9.0
1767,Claim,8737601542,56,a friend learned  in the media that the insect population of the world is 1 billion times more than the world population,not verified,active,372992.0,46800.0,2347.0,674.0,415.0,15.0,9.0
1768,Claim,3656746809,35,a friend learned  in the media that a shape with 26 sides is known as a rhombicuboctahedron,not verified,banned,777314.0,416441.0,66940.0,1706.0,700.0,15.0,9.0
1769,Claim,2772518817,58,a friend learned  in the media that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,not verified,active,325003.0,110244.0,3656.0,2056.0,963.0,15.0,9.0
1770,Claim,6182808405,48,a friend learned  in the media that lightning strikes somewhere on earth about 100 times every second,not verified,active,70006.0,15532.0,95.0,86.0,16.0,15.0,9.0
1771,Claim,7371363430,15,a friend learned  in the media that the town of calama in chile has never experienced rain,not verified,active,230008.0,111509.0,6743.0,1337.0,362.0,15.0,9.0
1772,Claim,6754413995,17,a friend learned  in the media that china is the worldвЂ™s largest silk producer,not verified,active,231015.0,144889.0,48338.0,855.0,104.0,15.0,9.0
1773,Claim,2049459696,55,a friend learned  in the media a claim that humans will live on mars by 2035,not verified,active,564466.0,322920.0,107177.0,6896.0,1293.0,15.0,9.0
1774,Claim,7632419382,45,a friend learned  in the media a claim that nucelear fission is now being used to produce electricity,not verified,active,642328.0,183382.0,2117.0,4413.0,1472.0,15.0,9.0
1775,Claim,2633133849,13,a friend learned  in the media a claim that earth days are getting longer over time due to orbital expansion,not verified,under review,90467.0,55412.0,18734.0,522.0,44.0,15.0,9.0
1776,Claim,3970479915,22,a friend learned  in the media a claim that damascus is the oldest continuously inhabited city in the world,not verified,under review,436180.0,89116.0,2270.0,553.0,230.0,15.0,9.0
1777,Claim,5557024943,51,a friend learned  in the media a claim that the most productive work day of the week is tuesday,not verified,under review,881012.0,406465.0,32615.0,4141.0,744.0,15.0,9.0
1778,Claim,6253587591,32,a friend learned  in the media a claim that the average car contains over 30000 unique parts,not verified,under review,107047.0,44284.0,14775.0,137.0,59.0,15.0,9.0
1779,Claim,2465423044,30,a friend learned  in the media a claim that the car radio was first introduced in 1922,not verified,under review,971234.0,540514.0,162546.0,4716.0,1225.0,15.0,9.0
1780,Claim,6799834220,25,"""a friend learned  in the media a claim that the oldest surviving song is around 3","500 years old""",not verified,9935.5,223886.0,123026.0,9652.0,2601.0,1609.0,9.0
1781,Claim,9889862058,53,a friend learned  in the media a claim that 90% of the worldвЂ™s data was generated after 2019,verified,active,153164.0,54577.0,10435.0,304.0,85.0,15.0,9.0
1782,Claim,7015593140,48,a friend learned  in the media a claim that an average user spends 40% of their day on the internet,not verified,active,222188.0,103020.0,36780.0,1542.0,734.0,15.0,9.0
1783,Claim,3799614405,52,a friend learned  in the media a claim that half of retail purchases are now made through a mobile device,not verified,active,899617.0,343606.0,126018.0,1821.0,17.0,15.0,9.0
1784,Claim,7233325923,25,a friend learned  in the media a claim that the average user checks their mobile phone around 150 times each day,not verified,active,272096.0,7643.0,885.0,124.0,76.0,15.0,9.0
1785,Claim,5520256801,23,"""a friend learned  in the media a claim that 1920 was the last time the event """"tug-of-war"""" was played in the summer olympics""",not verified,active,926220.0,137503.0,29971.0,2164.0,446.0,15.0,9.0
1786,Claim,9192094110,37,a friend learned  in the media a claim that kite flying is a professional sport in thailand.,not verified,active,951643.0,630212.0,119603.0,14308.0,8481.0,15.0,9.0
1787,Claim,8090819285,45,a friend learned  in the media a claim that indiaвЂ™s trains transport roughly 23 million passengers each day,not verified,active,764529.0,264950.0,10820.0,51.0,30.0,15.0,9.0
1788,Claim,4754615208,54,a friend learned  in the media a claim that one-third of the worldвЂ™s airports are located in the u.s.,not verified,under review,503562.0,153482.0,29607.0,2604.0,352.0,15.0,9.0
1789,Claim,6874027562,6,a friend learned  in the media a claim that reindeer grow new antlers every year,not verified,active,829195.0,394022.0,15295.0,4530.0,927.0,15.0,9.0
1790,Claim,6958750413,48,a friend learned  in the media a claim that an octopus has three hearts,not verified,banned,152926.0,39687.0,6104.0,896.0,294.0,15.0,9.0
1791,Claim,4978369452,55,a friend learned  in the media a claim that some sharks can glow in the dark,not verified,under review,301033.0,176596.0,38167.0,3128.0,1129.0,15.0,9.0
1792,Claim,7673541431,36,a friend learned  in the media a claim that footprints left on the moon wonвЂ™t disappear as there is no wind,not verified,active,633145.0,305314.0,117399.0,1807.0,859.0,15.0,9.0
1793,Claim,6999816298,57,a friend learned  in the media a claim that we only see the same side of the moon,not verified,active,573599.0,31173.0,7532.0,590.0,348.0,15.0,9.0
1794,Claim,5223394392,46,a friend learned  in the media a claim that australia is wider than the moon,not verified,active,98613.0,39708.0,11851.0,971.0,350.0,15.0,9.0
1795,Claim,1798017514,55,a friend learned  in the media a claim that saturn is less dense than water,not verified,banned,34147.0,20850.0,5104.0,417.0,31.0,15.0,9.0
